Virus,Gene names,Normalized_weight
A0A663DJA2,SUPT4H1,0.066542172
A0A663DJA2,YBX1,0.222906941
A0A663DJA2,ACTC1,0.061251167
A0A663DJA2,EEF1A1,0.232804233
A0A663DJA2,TUBA1B,0.042639278
A0A663DJA2,TUBB4B,0.200746965
A0A663DJA2,H3C1; H3C2; H3C3; H3C4; H3C6; H3C7; H3C8; H3C10; H3C11; H3C12,0.124929972
A0A663DJA2,NOP14,0.118456271
A0A663DJA2,IGBP1,0.021039527
A0A663DJA2,GTF2I,0.088017429
A0A663DJA2,SRPK2,0.042639278
A0A663DJA2,CCT2,0.081854964
A0A663DJA2,PRKDC,0.144537815
A0A663DJA2,BTG2,0.061562403
A0A663DJA2,MAP1A,0.194460006
A0A663DJA2,BASP1,0.03373794
A0A663DJA2,DCD,0.015748522
A0A663DJA2,SSBP2,0.040087146
A0A663DJA2,MRPS22,0.197012138
A0A663DJA2,MRPS25,0.052474323
A0A663DJA2,MRPS35,0.273015873
A0A663DJA2,MRPS5,0.137815126
A0A663DJA2,MRPS11,0.181761594
A0A663DJA2,MRPS15,0.22508559
A0A663DJA2,MRPS34,0.323871771
A0A663DJA2,MRPS6,0.297354497
A0A663DJA2,MRPS9,0.288204171
A0A663DJA2,RPL24,0.175287893
A0A663DJA2,RPL36A,0.072953626
A0A663DJA2,ARF1,0.118082789
A0A663DJA2,ERH,0.191845627
A0A663DJA2,RPL19,0.175287893
A0A663DJA2,SRSF3,0.289200124
A0A663DJA2,MXRA7,0.061562403
A0A663DJA2,RBM10,0.362464986
A0A663DJA2,SLC25A3,0.184189231
A0A663DJA2,PURA,0.195082477
A0A663DJA2,CDC42EP1,0.223965142
A0A663DJA2,CLTC,0.016122004
A0A663DJA2,HNRNPU,0.234360411
A0A663DJA2,U2AF1,0.228073452
A0A663DJA2,SPTBN1,0.118456271
A0A663DJA2,TIAL1,0.040087146
A0A663DJA2,SRSF2,0.100778089
A0A663DJA2,CNTN2,0.03373794
A0A663DJA2,COL7A1,0.000124494
A0A663DJA2,DSG1,0.040087146
A0A663DJA2,H1-1,0.07351385
A0A663DJA2,RPL18A,0.175287893
A0A663DJA2,RPL6,0.184189231
A0A663DJA2,TOP2B,0.028509181
A0A663DJA2,SLC25A11,0.061251167
A0A663DJA2,DST,0.070961718
A0A663DJA2,CAV1,0.091565515
A0A663DJA2,UBXN1,0.061251167
A0A663DJA2,EIF4G1,0.146529723
A0A663DJA2,SRSF11,0.056831622
A0A663DJA2,PRDX1,0.175287893
A0A663DJA2,RPL18,0.201742919
A0A663DJA2,C1QBP,0.118456271
A0A663DJA2,CKAP4,0.016122004
A0A663DJA2,TJP1,0.088141923
A0A663DJA2,KHDRBS1,0.203112356
A0A663DJA2,POLE,0.021039527
A0A663DJA2,KLC1,0.022408964
A0A663DJA2,SRSF1,0.203112356
A0A663DJA2,DHX9,0.234360411
A0A663DJA2,SSRP1,0.024898848
A0A663DJA2,NCBP1,0.242514784
A0A663DJA2,AHNAK,0.171428571
A0A663DJA2,CPSF1,0.119701214
A0A663DJA2,GTF3C1,0.051353875
A0A663DJA2,ASPH,0.049050731
A0A663DJA2,TFCP2,0.071521942
A0A663DJA2,EFEMP1,0.03373794
A0A663DJA2,TRO,0.051353875
A0A663DJA2,SMARCB1,0.000124494
A0A663DJA2,GRSF1,0.118456271
A0A663DJA2,GRIN2A,0.090569561
A0A663DJA2,ILF2,0.234360411
A0A663DJA2,ILF3,0.167942733
A0A663DJA2,TRAF2,0.068845316
A0A663DJA2,ANK3,0.055648926
A0A663DJA2,CSTF3,0.124929972
A0A663DJA2,TRIM32,0.077808901
A0A663DJA2,TRAF1,0.093806411
A0A663DJA2,CHAF1A,0.087270464
A0A663DJA2,IK,0.182321818
A0A663DJA2,EIF2B5,0.030314348
A0A663DJA2,TARDBP,0.01363212
A0A663DJA2,HNRNPA0,0.133893557
A0A663DJA2,AIMP2,0.079365079
A0A663DJA2,STK3,0.170868347
A0A663DJA2,PSMD2,0.242577031
A0A663DJA2,SRSF5,0.100778089
A0A663DJA2,SRSF6,0.203112356
A0A663DJA2,TRIM28,0.168938687
A0A663DJA2,G3BP1,0.175287893
A0A663DJA2,NMI,0.111795829
A0A663DJA2,PABPC4,0.126423903
A0A663DJA2,ATM,0.040087146
A0A663DJA2,EIF3I,0.042639278
A0A663DJA2,PPP2R5C,0.040087146
A0A663DJA2,MRPL49,0.079863056
A0A663DJA2,SF3B2,0.201742919
A0A663DJA2,TMED1,0.015748522
A0A663DJA2,SQSTM1,0.111111111
A0A663DJA2,TUBB3,0.182135076
A0A663DJA2,HDAC1,0.153688142
A0A663DJA2,TRA2A,0.178151261
A0A663DJA2,NACA,0.123809524
A0A663DJA2,SPTAN1,0.144911298
A0A663DJA2,DDX39B,0.010768752
A0A663DJA2,TUBB2A,0.015748522
A0A663DJA2,BYSL,0.047743542
A0A663DJA2,HNRNPD,0.08951136
A0A663DJA2,NID2,0.040087146
A0A663DJA2,TRIM29,0.000124494
A0A663DJA2,KEAP1,0.021039527
A0A663DJA2,EIF3A,0.088141923
A0A663DJA2,DCTN1,0.234360411
A0A663DJA2,DYNC1H1,0.087706194
A0A663DJA2,LY6D,0.041456583
A0A663DJA2,EIF4A2,0.061562403
A0A663DJA2,MAP7,0.040087146
A0A663DJA2,CTTN,0.022595705
A0A663DJA2,RCN2,0.054964208
A0A663DJA2,TRIM25,0.026953003
A0A663DJA2,FLNC,0.184189231
A0A663DJA2,FKBP8,0.223965142
A0A663DJA2,CAPRIN1,0.072953626
A0A663DJA2,RBM39,0.175287893
A0A663DJA2,HSP90AA2P,0.024898848
A0A663DJA2,CLINT1,0.162838469
A0A663DJA2,SMC1A,0.021039527
A0A663DJA2,PDCD11,0.001618425
A0A663DJA2,GANAB,0.133644569
A0A663DJA2,MFSD10,0.000124494
A0A663DJA2,MVP,0.300902583
A0A663DJA2,KIF22,0.03373794
A0A663DJA2,KPNB1,0.362464986
A0A663DJA2,NOLC1,0.022595705
A0A663DJA2,PSMD6,0.233239963
A0A663DJA2,SART3,0.210582011
A0A663DJA2,DAZAP2,0.091876751
A0A663DJA2,IQCB1,0.155306567
