Drug_Protein Pair,Max DDT,Sum DDT,Max DDDT,Sum DDDT,Max DTTT,Sum DTTT,Max DTDT,Sum DTDT,degree of starting node,degree of ending node,max deg DDT,max deg DDDT,max deg DTTT,max deg DTDT,drug_centrality,target_centrality,betweenness_cen drug,betweenness_cen target,Label
"('METHIMAZOLE', 'SLK')",0.007416651999999998,0.001209823,0.006951933,0.00125017,0.0,0.0,0.0,0.0,0.171974522,0.078125,0.50363901,0.631736527,0.0,0.0,0.458783871,0.7236243929999999,0.000133749,0.8842285959999999,0
"('METHIMAZOLE', 'NRG1')",0.039355581,0.006419780999999999,0.258735657,0.024274993,0.0,0.0,0.0,0.0,0.171974522,0.328125,0.356622999,0.675648703,0.0,0.0,0.458783871,0.819456773,0.000133749,0.069557667,0
"('METHIMAZOLE', 'RAB9A')",0.007789679,0.003647585,0.008436518,0.00127672,0.0,0.0,0.0,0.0,0.171974522,0.125,0.429403202,0.608782435,0.0,0.0,0.458783871,0.717773285,0.000133749,0.045345641,0
"('METHIMAZOLE', 'UFO')",0.007416651999999998,0.001209823,0.276056593,0.013607287,0.0,0.0,0.0,0.0,0.171974522,0.09375,0.505094614,0.644710579,0.0,0.0,0.458783871,0.722265686,0.000133749,0.107705949,0
"('METHIMAZOLE', 'EPHA2')",0.20766625,0.033875041,0.177639908,0.011444655,0.0,0.0,0.0,0.0,0.171974522,0.09375,0.505094614,0.632734531,0.0,0.0,0.458783871,0.80628821,0.000133749,0.0,0
"('METHIMAZOLE', 'GGT1')",0.182278481,0.036941900000000014,0.163116759,0.018517314,0.0,0.0,0.011904,0.002652607,0.171974522,0.21875,0.429403202,0.6427145710000001,0.0,0.39829303,0.458783871,0.727846104,0.000133749,0.035680616,0
"('METHIMAZOLE', 'FGFR1')",0.081012658,0.027559521,0.08921647199999999,0.023546059,0.0,0.0,0.00216,0.000421793,0.171974522,0.421875,0.5356623,0.6656686629999999,0.0,0.408250356,0.458783871,0.7325821290000001,0.000133749,1.0,0
"('METHIMAZOLE', 'HLAC')",0.466144263,0.147566527,0.34582820299999995,0.051241688,0.0,0.0,0.16,0.091813318,0.171974522,0.203125,0.435225619,0.6427145710000001,0.0,0.489331437,0.458783871,0.834267125,0.000133749,0.033215904,0
"('METHIMAZOLE', 'MET')",0.011047181,0.003745603,0.23897152,0.038765379,0.0,0.0,0.000432,8.44e-05,0.171974522,0.484375,0.541484716,0.669660679,0.0,0.413940256,0.458783871,0.8213523140000001,0.000133749,0.871972747,0
"('METHIMAZOLE', 'HLAA')",0.180759494,0.08359328,0.34014994600000004,0.055182979000000014,0.0,0.0,0.1072,0.057966803,0.171974522,0.265625,0.441048035,0.647704591,0.0,0.495021337,0.458783871,0.83608042,0.000133749,0.005276844,0
"('METHIMAZOLE', 'LDLR')",0.0,0.0,0.26159150600000003,0.052265778,0.0,0.0,0.00896,0.001749658,0.171974522,0.296875,0.0,0.664670659,0.0,0.497866287,0.458783871,0.8162687890000001,0.000133749,0.009221819,0
"('METHIMAZOLE', 'P85B')",0.019946299,0.00325369,0.07494461200000001,0.008618595,0.017127795,0.004134292,0.0,0.0,0.171974522,0.140625,0.462882096,0.652694611,0.228765572,0.0,0.458783871,0.7694615770000001,0.000133749,0.028586688,0
"('METHIMAZOLE', 'IRAK1')",0.015104055,0.002463811,0.01224815,0.001540803,0.003882447,0.000937142,0.0,0.0,0.171974522,0.078125,0.4643377,0.631736527,0.22423556100000006,0.0,0.458783871,0.705810397,0.000133749,0.643424566,0
"('METHIMAZOLE', 'BRD4')",0.101655306,0.041270538,0.10153417,0.008131794,0.011595171,0.002798832,0.0,0.0,0.171974522,0.078125,0.321688501,0.5918163670000001,0.22423556100000006,0.0,0.458783871,0.667341331,0.000133749,0.012254511,0
"('METHIMAZOLE', 'REEP5')",0.0,0.0,0.172744705,0.013189865,0.0,0.0,0.0,0.0,0.171974522,0.078125,0.0,0.605788423,0.0,0.0,0.458783871,0.790681741,0.000133749,0.0,0
"('METHIMAZOLE', 'PSMD1')",0.0,0.0,0.204421421,0.019045039,0.0,0.0,0.0,0.0,0.171974522,0.09375,0.0,0.626746507,0.0,0.0,0.458783871,0.8222301390000001,0.000133749,0.0,0
"('METHIMAZOLE', 'CO5')",0.0,0.0,0.17529516,0.006620003,0.0,0.0,0.0,0.0,0.171974522,0.09375,0.0,0.570858283,0.0,0.0,0.458783871,0.700880655,0.000133749,0.115003067,0
"('ACETAZOLAMIDE', 'CALU')",0.0,0.0,0.27023196,0.014652289,0.0,0.0,0.0,0.0,0.34076433100000003,0.078125,0.0,0.613772455,0.0,0.0,0.502689147,0.8605518259999999,0.000176991,0.028873598,0
"('ACETAZOLAMIDE', 'BAG6')",0.0,0.0,0.247907964,0.012210559,0.0,0.0,0.0806,0.015739113,0.34076433100000003,0.078125,0.0,0.525948104,0.0,0.35135135100000003,0.502689147,0.768564769,0.000176991,0.0,0
"('ACETAZOLAMIDE', 'XPO1')",0.498991011,0.14405394300000002,0.410190675,0.030391631,0.0,0.0,0.0,0.0,0.34076433100000003,0.109375,0.429403202,0.597804391,0.0,0.0,0.502689147,1.0,0.000176991,0.0,0
"('ACETAZOLAMIDE', 'SLK')",0.007825087,0.003077157,0.008341644,0.002914216,0.0,0.0,0.0,0.0,0.34076433100000003,0.078125,0.583697234,0.7035928140000001,0.0,0.0,0.502689147,0.7236243929999999,0.000176991,0.8842285959999999,0
"('ACETAZOLAMIDE', 'NRG1')",0.139186641,0.026161885,0.292993338,0.058476204,0.0,0.0,0.0,0.0,0.34076433100000003,0.328125,0.5866084429999999,0.74750499,0.0,0.0,0.502689147,0.819456773,0.000176991,0.069557667,0
"('ACETAZOLAMIDE', 'RAB9A')",0.013348676,0.008290842,0.0115134,0.003005571,0.0,0.0,0.0,0.0,0.34076433100000003,0.125,0.550218341,0.680638723,0.0,0.0,0.502689147,0.717773285,0.000176991,0.045345641,0
"('ACETAZOLAMIDE', 'UFO')",0.007825087,0.003077157,0.311305423,0.033303467,0.0,0.0,0.0,0.0,0.34076433100000003,0.09375,0.585152838,0.716566866,0.0,0.0,0.502689147,0.722265686,0.000176991,0.107705949,0
"('ACETAZOLAMIDE', 'EPHA2')",0.219102416,0.052292644000000006,0.205546097,0.025703724,0.0,0.0,0.0,0.0,0.34076433100000003,0.09375,0.585152838,0.704590818,0.0,0.0,0.502689147,0.80628821,0.000176991,0.0,0
"('ACETAZOLAMIDE', 'GGT1')",0.329503409,0.077830149,0.29885320600000004,0.055173122000000005,0.0,0.0,0.009672,0.002155243,0.34076433100000003,0.21875,0.563318777,0.714570858,0.0,0.473684211,0.502689147,0.727846104,0.000176991,0.035680616,0
"('ACETAZOLAMIDE', 'FGFR1')",0.078629933,0.04669947,0.105655174,0.053895288,0.0,0.0,0.001755,0.000342707,0.34076433100000003,0.421875,0.62154294,0.73752495,0.0,0.483641536,0.502689147,0.7325821290000001,0.000176991,1.0,0
"('ACETAZOLAMIDE', 'HLAC')",0.867992767,0.351841411,0.464165215,0.135828415,0.0,0.0,0.13,0.074598321,0.34076433100000003,0.203125,0.599708879,0.714570858,0.0,0.564722617,0.502689147,0.834267125,0.000176991,0.033215904,0
"('ACETAZOLAMIDE', 'MET')",0.03225504,0.016212666,0.27605466100000003,0.091406924,0.0,0.0,0.000351,6.850000000000001e-05,0.34076433100000003,0.484375,0.624454148,0.7415169659999999,0.0,0.489331437,0.502689147,0.8213523140000001,0.000176991,0.871972747,0
"('ACETAZOLAMIDE', 'HLAA')",0.430379747,0.285547331,0.386309711,0.14949267,0.0,0.0,0.0871,0.047098028,0.34076433100000003,0.265625,0.595342067,0.719560878,0.0,0.5704125179999999,0.502689147,0.83608042,0.000176991,0.005276844,0
"('ACETAZOLAMIDE', 'LDLR')",0.537583998,0.226061174,0.459931404,0.149324132,0.0,0.0,0.00728,0.001421597,0.34076433100000003,0.296875,0.6069869000000001,0.7365269459999999,0.0,0.573257468,0.502689147,0.8162687890000001,0.000176991,0.009221819,0
"('ACETAZOLAMIDE', 'P85B')",0.139771839,0.042924856,0.11558082,0.022312524,0.013916334,0.003359113,0.0,0.0,0.34076433100000003,0.140625,0.61426492,0.7205588820000001,0.288788222,0.0,0.502689147,0.7694615770000001,0.000176991,0.028586688,0
"('ACETAZOLAMIDE', 'IRAK1')",0.011341772,0.0029847190000000003,0.013171202,0.00346922,0.003154488,0.000761427,0.0,0.0,0.34076433100000003,0.078125,0.583697234,0.7035928140000001,0.28425821100000004,0.0,0.502689147,0.705810397,0.000176991,0.643424566,0
"('ACETAZOLAMIDE', 'BRD4')",0.0,0.0,0.073945184,0.01107963,0.009421077,0.002274051,0.0,0.0,0.34076433100000003,0.078125,0.0,0.663672655,0.28425821100000004,0.0,0.502689147,0.667341331,0.000176991,0.012254511,0
"('ACETAZOLAMIDE', 'REEP5')",0.0,0.0,0.190695027,0.024995733,0.0,0.0,0.0,0.0,0.34076433100000003,0.078125,0.0,0.6776447109999999,0.0,0.0,0.502689147,0.790681741,0.000176991,0.0,0
"('ACETAZOLAMIDE', 'PSMD1')",0.400843883,0.065386663,0.317100386,0.063806467,0.0,0.0,0.0,0.0,0.34076433100000003,0.09375,0.512372635,0.698602794,0.0,0.0,0.502689147,0.8222301390000001,0.000176991,0.0,0
"('ACETAZOLAMIDE', 'CO5')",0.0,0.0,0.28222606,0.01773257,0.0,0.0,0.0,0.0,0.34076433100000003,0.09375,0.0,0.6427145710000001,0.0,0.0,0.502689147,0.700880655,0.000176991,0.115003067,0
"('ACETAZOLAMIDE', 'PCFT')",0.375058603,0.13186679199999998,0.310997792,0.061806139,0.0,0.0,0.008918,0.001741457,0.34076433100000003,0.0625,0.5866084429999999,0.7055888220000001,0.0,0.445234708,0.502689147,0.6814289929999999,0.000176991,0.0,0
"('LAMIVUDINE', 'CALU')",0.350054696,0.057101803,0.320461465,0.048824708,0.0,0.0,0.0,0.0,0.856687898,0.078125,0.688500728,0.786427146,0.0,0.0,0.7120256909999999,0.8605518259999999,0.0007240539999999999,0.028873598,0
"('LAMIVUDINE', 'BAG6')",0.368239356,0.06006813,0.347892656,0.026516847000000003,0.0,0.0,0.0682,0.013317711,0.856687898,0.078125,0.560407569,0.68762475,0.0,0.581792319,0.7120256909999999,0.768564769,0.0007240539999999999,0.0,0
"('LAMIVUDINE', 'XPO1')",0.426382412,0.06955257200000001,0.381118196,0.061834753,0.13678839,0.033017862,0.0,0.0,0.856687898,0.109375,0.665211063,0.770459082,0.8595696490000001,0.0,0.7120256909999999,1.0,0.0007240539999999999,0.0,0
"('LAMIVUDINE', 'SLK')",0.016358325,0.009292733,0.014777372,0.009002878,0.0,0.0,0.0,0.0,0.856687898,0.078125,0.819505095,0.876247505,0.0,0.0,0.7120256909999999,0.7236243929999999,0.0007240539999999999,0.8842285959999999,0
"('LAMIVUDINE', 'NRG1')",0.592775548,0.184306397,0.545331013,0.19287377,0.0,0.0,0.0,0.0,0.856687898,0.328125,0.883551674,0.920159681,0.0,0.0,0.7120256909999999,0.819456773,0.0007240539999999999,0.069557667,0
"('LAMIVUDINE', 'RAB9A')",0.012408629,0.008118519,0.011765365,0.007146188,0.0,0.0,0.0,0.0,0.856687898,0.125,0.786026201,0.853293413,0.0,0.0,0.7120256909999999,0.717773285,0.0007240539999999999,0.045345641,0
"('LAMIVUDINE', 'UFO')",0.607594937,0.109409313,0.540863231,0.107353415,0.0,0.0,0.0,0.0,0.856687898,0.09375,0.838427948,0.889221557,0.0,0.0,0.7120256909999999,0.722265686,0.0007240539999999999,0.107705949,0
"('LAMIVUDINE', 'EPHA2')",0.380546303,0.08508884300000001,0.305412955,0.07454772,0.0,0.0,0.0,0.0,0.856687898,0.09375,0.820960699,0.8772455090000001,0.0,0.0,0.7120256909999999,0.80628821,0.0007240539999999999,0.0,0
"('LAMIVUDINE', 'GGT1')",0.370604783,0.170591982,0.33761292299999995,0.186247237,0.0,0.0,0.008184,0.001823667,0.856687898,0.21875,0.835516739,0.8872255490000001,0.0,0.704125178,0.7120256909999999,0.727846104,0.0007240539999999999,0.035680616,0
"('LAMIVUDINE', 'FGFR1')",0.166526019,0.1481598,0.150972956,0.160299641,0.0,0.0,0.001485,0.000289982,0.856687898,0.421875,0.8689956329999999,0.910179641,0.0,0.7140825040000001,0.7120256909999999,0.7325821290000001,0.0007240539999999999,1.0,0
"('LAMIVUDINE', 'HLAC')",0.484934926,0.427762231,0.461337279,0.346836664,0.188937985,0.045605685,0.11,0.063121656,0.856687898,0.203125,0.835516739,0.8872255490000001,0.866364666,0.795163585,0.7120256909999999,0.834267125,0.0007240539999999999,0.033215904,0
"('LAMIVUDINE', 'MET')",0.512738343,0.266542554,0.437912891,0.27730292,0.0,0.0,0.000297,5.8e-05,0.856687898,0.484375,0.874818049,0.914171657,0.0,0.7197724040000001,0.7120256909999999,0.8213523140000001,0.0007240539999999999,0.871972747,0
"('LAMIVUDINE', 'HLAA')",0.555727076,0.48967979,0.524444699,0.449221998,0.0,0.0,0.0737,0.039852177,0.856687898,0.265625,0.84279476,0.8922155690000001,0.0,0.800853485,0.7120256909999999,0.83608042,0.0007240539999999999,0.005276844,0
"('LAMIVUDINE', 'LDLR')",0.656558631,0.455496828,0.551680495,0.46839861,0.0,0.0,0.0061600000000000005,0.00120289,0.856687898,0.296875,0.867540029,0.909181637,0.0,0.803698435,0.7120256909999999,0.8162687890000001,0.0007240539999999999,0.009221819,0
"('LAMIVUDINE', 'P85B')",0.181139241,0.067190376,0.165653926,0.06312087200000001,0.011775359,0.002842326,0.0,0.0,0.856687898,0.140625,0.85007278,0.897205589,0.472253681,0.0,0.7120256909999999,0.7694615770000001,0.0007240539999999999,0.028586688,0
"('LAMIVUDINE', 'IRAK1')",0.021811101,0.010546793,0.019703163,0.010475381,0.002669182,0.000644285,0.0,0.0,0.856687898,0.078125,0.819505095,0.876247505,0.467723669,0.0,0.7120256909999999,0.705810397,0.0007240539999999999,0.643424566,0
"('LAMIVUDINE', 'BRD4')",0.02700422,0.004404996,0.091208113,0.033701862,0.007971681,0.001924197,0.0,0.0,0.856687898,0.078125,0.7496360990000001,0.836327345,0.467723669,0.0,0.7120256909999999,0.667341331,0.0007240539999999999,0.012254511,0
"('LAMIVUDINE', 'REEP5')",0.381694255,0.062262927,0.356537734,0.133165778,0.0,0.0,0.0,0.0,0.856687898,0.078125,0.7816593890000001,0.8502994009999999,0.0,0.0,0.7120256909999999,0.790681741,0.0007240539999999999,0.0,0
"('LAMIVUDINE', 'PSMD1')",0.452717796,0.181382487,0.422133978,0.198692582,0.35060173200000005,0.084627939,0.0,0.0,0.856687898,0.09375,0.812227074,0.871257485,0.858437146,0.0,0.7120256909999999,0.8222301390000001,0.0007240539999999999,0.0,0
"('LAMIVUDINE', 'CO5')",0.407533189,0.07038649799999999,0.421014132,0.06771198099999999,0.0,0.0,0.0,0.0,0.856687898,0.09375,0.730713246,0.815369261,0.0,0.0,0.7120256909999999,0.700880655,0.0007240539999999999,0.115003067,0
"('STAVUDINE', 'CALU')",0.416160915,0.067885216,0.324437413,0.052492642,0.0,0.0,0.0,0.0,0.843949045,0.078125,0.682678311,0.78243513,0.0,0.0,0.5713058679999999,0.8605518259999999,0.001238656,0.028873598,0
"('STAVUDINE', 'BAG6')",0.381821954,0.062283758,0.382111605,0.024975974,0.0,0.0,0.0558,0.010896309,0.843949045,0.078125,0.554585153,0.683632735,0.0,0.576102418,0.5713058679999999,0.768564769,0.001238656,0.0,0
"('STAVUDINE', 'XPO1')",0.44214655,0.072124058,0.402991266,0.059233658,0.0,0.0,0.0,0.0,0.843949045,0.109375,0.659388646,0.7664670659999999,0.0,0.0,0.5713058679999999,1.0,0.001238656,0.0,0
"('STAVUDINE', 'SLK')",0.015189873,0.009206511,0.014166491000000003,0.008955260999999999,0.0,0.0,0.0,0.0,0.843949045,0.078125,0.8136826779999999,0.872255489,0.0,0.0,0.5713058679999999,0.7236243929999999,0.001238656,0.8842285959999999,0
"('STAVUDINE', 'NRG1')",0.597208699,0.195136634,0.586230838,0.193013357,0.0,0.0,0.0,0.0,0.843949045,0.328125,0.877729258,0.916167665,0.0,0.0,0.5713058679999999,0.819456773,0.001238656,0.069557667,0
"('STAVUDINE', 'RAB9A')",0.014240506000000003,0.008564879000000001,0.012440601,0.00710882,0.0,0.0,0.0,0.0,0.843949045,0.125,0.780203785,0.8493013970000001,0.0,0.0,0.5713058679999999,0.717773285,0.001238656,0.045345641,0
"('STAVUDINE', 'UFO')",0.5511937179999999,0.099676503,0.517200465,0.105956729,0.0,0.0,0.0,0.0,0.843949045,0.09375,0.8326055309999999,0.885229541,0.0,0.0,0.5713058679999999,0.722265686,0.001238656,0.107705949,0
"('STAVUDINE', 'EPHA2')",0.301490146,0.075361155,0.290504676,0.072668705,0.0,0.0,0.0,0.0,0.843949045,0.09375,0.815138282,0.873253493,0.0,0.0,0.5713058679999999,0.80628821,0.001238656,0.0,0
"('STAVUDINE', 'GGT1')",0.349293707,0.17782736300000002,0.322842358,0.191231119,0.0,0.0,0.006696,0.001492091,0.843949045,0.21875,0.829694323,0.883233533,0.0,0.6984352770000001,0.5713058679999999,0.727846104,0.001238656,0.035680616,0
"('STAVUDINE', 'FGFR1')",0.17255163199999998,0.148812752,0.14133172300000002,0.158793934,0.0,0.0,0.001215,0.000237258,0.843949045,0.421875,0.863173217,0.906187625,0.0,0.708392603,0.5713058679999999,0.7325821290000001,0.001238656,1.0,0
"('STAVUDINE', 'HLAC')",0.604328298,0.385319795,0.446578557,0.345464223,0.0,0.0,0.09,0.051644991,0.843949045,0.203125,0.829694323,0.883233533,0.0,0.7894736840000001,0.5713058679999999,0.834267125,0.001238656,0.033215904,0
"('STAVUDINE', 'MET')",0.435827592,0.266167008,0.430700208,0.273899163,0.0,0.0,0.000243,4.75e-05,0.843949045,0.484375,0.8689956329999999,0.910179641,0.0,0.7140825040000001,0.5713058679999999,0.8213523140000001,0.001238656,0.871972747,0
"('STAVUDINE', 'HLAA')",0.518678605,0.469925799,0.478555786,0.449718046,0.0,0.0,0.0603,0.032606327000000004,0.843949045,0.265625,0.8369723440000001,0.888223553,0.0,0.795163585,0.5713058679999999,0.83608042,0.001238656,0.005276844,0
"('STAVUDINE', 'LDLR')",0.5897899560000001,0.435610629,0.5275444739999999,0.46746733,0.0,0.0,0.00504,0.000984183,0.843949045,0.296875,0.8617176129999999,0.905189621,0.0,0.798008535,0.5713058679999999,0.8162687890000001,0.001238656,0.009221819,0
"('STAVUDINE', 'P85B')",0.16612722300000002,0.065935242,0.158406567,0.06259996,0.009634385,0.002325539,0.0,0.0,0.843949045,0.140625,0.8442503640000001,0.8932135729999999,0.467723669,0.0,0.5713058679999999,0.7694615770000001,0.001238656,0.028586688,0
"('STAVUDINE', 'IRAK1')",0.020253165,0.01063677,0.018888654,0.010327524,0.0021838770000000003,0.000527142,0.0,0.0,0.843949045,0.078125,0.8136826779999999,0.872255489,0.463193658,0.0,0.5713058679999999,0.705810397,0.001238656,0.643424566,0
"('STAVUDINE', 'BRD4')",0.03471971,0.010254803,0.08215350099999999,0.032158865,0.006522285,0.001574343,0.0,0.0,0.843949045,0.078125,0.755458515,0.8323353290000001,0.463193658,0.0,0.5713058679999999,0.667341331,0.001238656,0.012254511,0
"('STAVUDINE', 'REEP5')",0.346968688,0.056598405,0.376719116,0.130425882,0.0,0.0,0.0,0.0,0.843949045,0.078125,0.775836972,0.846307385,0.0,0.0,0.5713058679999999,0.790681741,0.001238656,0.0,0
"('STAVUDINE', 'PSMD1')",0.46835443,0.200747036,0.425016843,0.201117151,0.0,0.0,0.0,0.0,0.843949045,0.09375,0.8064046579999999,0.867265469,0.0,0.0,0.5713058679999999,0.8222301390000001,0.001238656,0.0,0
"('STAVUDINE', 'CO5')",0.3845537570000001,0.06699883400000001,0.403818023,0.067238407,0.0,0.0,0.0,0.0,0.843949045,0.09375,0.72489083,0.8113772459999999,0.0,0.0,0.5713058679999999,0.700880655,0.001238656,0.115003067,0
"('MINOCYCLINE', 'CALU')",0.405063291,0.066074943,0.304536866,0.048237083,0.0,0.0,0.0,0.0,0.7961783440000001,0.078125,0.66084425,0.76746507,0.0,0.0,0.569173273,0.8605518259999999,0.000998591,0.028873598,0
"('MINOCYCLINE', 'BAG6')",0.348101266,0.056783154,0.333866214,0.016025972,0.0,0.0,0.0992,0.019371217,0.7961783440000001,0.078125,0.532751092,0.668662675,0.0,0.554765292,0.569173273,0.768564769,0.000998591,0.0,0
"('MINOCYCLINE', 'XPO1')",0.0,0.0,0.283978159,0.040426153,0.0,0.0,0.0,0.0,0.7961783440000001,0.109375,0.0,0.7514970059999999,0.0,0.0,0.569173273,1.0,0.000998591,0.0,0
"('MINOCYCLINE', 'SLK')",0.011992005,0.007347549,0.01201072,0.007274722,0.0,0.0,0.0,0.0,0.7961783440000001,0.078125,0.791848617,0.857285429,0.0,0.0,0.569173273,0.7236243929999999,0.000998591,0.8842285959999999,0
"('MINOCYCLINE', 'NRG1')",0.506329114,0.160502281,0.500814196,0.164648646,0.0,0.0,0.0,0.0,0.7961783440000001,0.328125,0.855895197,0.901197605,0.0,0.0,0.569173273,0.819456773,0.000998591,0.069557667,0
"('MINOCYCLINE', 'RAB9A')",0.011660913,0.002682209,0.008995036999999999,0.005435816,0.0,0.0,0.0,0.0,0.7961783440000001,0.125,0.7583697229999999,0.8343313370000001,0.0,0.0,0.569173273,0.717773285,0.000998591,0.045345641,0
"('MINOCYCLINE', 'UFO')",0.464631422,0.083621709,0.442317951,0.08852669699999999,0.0,0.0,0.0,0.0,0.7961783440000001,0.09375,0.81077147,0.870259481,0.0,0.0,0.569173273,0.722265686,0.000998591,0.107705949,0
"('MINOCYCLINE', 'EPHA2')",0.191084205,0.054416339,0.190238316,0.056684819,0.0,0.0,0.0,0.0,0.7961783440000001,0.09375,0.793304221,0.858283433,0.0,0.0,0.569173273,0.80628821,0.000998591,0.0,0
"('MINOCYCLINE', 'GGT1')",0.374243259,0.231938618,0.262951178,0.17644206,0.0,0.0,0.011904,0.002652607,0.7961783440000001,0.21875,0.807860262,0.868263473,0.0,0.6770981509999999,0.569173273,0.727846104,0.000998591,0.035680616,0
"('MINOCYCLINE', 'FGFR1')",0.144665461,0.112150728,0.144996301,0.129696903,0.0,0.0,0.00216,0.000421793,0.7961783440000001,0.421875,0.841339156,0.891217565,0.0,0.687055477,0.569173273,0.7325821290000001,0.000998591,1.0,0
"('MINOCYCLINE', 'HLAC')",0.470162748,0.221198093,0.408097864,0.274078917,0.0,0.0,0.16,0.091813318,0.7961783440000001,0.203125,0.807860262,0.868263473,0.0,0.768136558,0.569173273,0.834267125,0.000998591,0.033215904,0
"('MINOCYCLINE', 'MET')",0.389873418,0.181469939,0.344896023,0.224639468,0.0,0.0,0.000432,8.44e-05,0.7961783440000001,0.484375,0.8471615720000001,0.8952095809999999,0.0,0.692745377,0.569173273,0.8213523140000001,0.000998591,0.871972747,0
"('MINOCYCLINE', 'HLAA')",0.602467553,0.437252416,0.460755654,0.376967554,0.0,0.0,0.1072,0.057966803,0.7961783440000001,0.265625,0.815138282,0.873253493,0.0,0.7738264579999999,0.569173273,0.83608042,0.000998591,0.005276844,0
"('MINOCYCLINE', 'LDLR')",0.4807569370000001,0.449311805,0.407052741,0.40542247,0.0,0.0,0.00896,0.001749658,0.7961783440000001,0.296875,0.839883552,0.890219561,0.0,0.776671408,0.569173273,0.8162687890000001,0.000998591,0.009221819,0
"('MINOCYCLINE', 'P85B')",0.127387803,0.035195767,0.115699917,0.050378494,0.017127795,0.004134292,0.0,0.0,0.7961783440000001,0.140625,0.822416303,0.8782435129999999,0.450736127,0.0,0.569173273,0.7694615770000001,0.000998591,0.028586688,0
"('MINOCYCLINE', 'IRAK1')",0.015430982,0.00879362,0.016014293,0.008202505,0.003882447,0.000937142,0.0,0.0,0.7961783440000001,0.078125,0.791848617,0.857285429,0.446206116,0.0,0.569173273,0.705810397,0.000998591,0.643424566,0
"('MINOCYCLINE', 'BRD4')",0.046781957,0.013871602,0.069067032,0.024057792,0.011595171,0.002798832,0.0,0.0,0.7961783440000001,0.078125,0.7336244540000001,0.8173652690000001,0.446206116,0.0,0.569173273,0.667341331,0.000998591,0.012254511,0
"('MINOCYCLINE', 'REEP5')",0.0,0.0,0.27834001,0.118434992,0.0,0.0,0.0,0.0,0.7961783440000001,0.078125,0.0,0.831337325,0.0,0.0,0.569173273,0.790681741,0.000998591,0.0,0
"('MINOCYCLINE', 'PSMD1')",0.493670886,0.194177739,0.404187093,0.17515995399999998,0.0,0.0,0.0,0.0,0.7961783440000001,0.09375,0.784570597,0.8522954090000001,0.0,0.0,0.569173273,0.8222301390000001,0.000998591,0.0,0
"('MINOCYCLINE', 'CO5')",0.410190674,0.07259811299999999,0.360341114,0.062606226,0.0,0.0,0.0,0.0,0.7961783440000001,0.09375,0.703056769,0.7964071859999999,0.0,0.0,0.569173273,0.700880655,0.000998591,0.115003067,0
"('OXCARBAZEPINE', 'CALU')",0.375663536,0.061279181,0.25242503,0.032290445,0.0,0.0,0.0,0.0,0.636942675,0.078125,0.588064047,0.71756487,0.0,0.0,0.545417733,0.8605518259999999,0.0007320989999999999,0.028873598,0
"('OXCARBAZEPINE', 'BAG6')",0.793705098,0.129471173,0.343038785,0.022836538,0.0,0.0,0.0806,0.015739113,0.636942675,0.078125,0.459970888,0.618762475,0.0,0.483641536,0.545417733,0.768564769,0.0007320989999999999,0.0,0
